index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,home,game_id
4,Christopher Jullien,6.0,fr FRA,CB,30-318,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,47.0,0.0,0.0,1.0,0.2,0.2,0.0,2.0,0.0,34.0,41.0,82.9,4.0,30.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,172
5,Enzo Tchato,29.0,cm CMR,RB,21-072,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,35.0,45.0,77.8,1.0,32.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,172
6,Jordan Ferri,12.0,fr FRA,CM,31-328,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.0,22.0,26.0,84.6,4.0,21.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,172
7,Joris Chotard,13.0,fr FRA,CM,22-132,67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,83.9,2.0,28.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,172
8,Khalil Fayad,22.0,fr FRA,RM,19-239,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,64.3,0.0,13.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,0,172
9,Lucas Mincarelli,35.0,fr FRA,LB,20-029,90,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,59.0,3.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,40.0,47.0,85.1,6.0,29.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,0,172
10,Léo Leroy,18.0,fr FRA,CB,23-354,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,172
11,Modibo Sagnan,5.0,ml MLI,CB,24-295,86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,81.1,5.0,28.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,172
12,Silvan Hefti,36.0,ch SUI,RB,26-101,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,19.0,68.4,3.0,17.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,172
13,Tanguy Coulibaly,70.0,fr FRA,"LM,RM",22-350,75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,1.0,1.0,1.0,0.3,0.3,0.2,4.0,0.0,14.0,20.0,70.0,3.0,23.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,172
14,Téji Savanier,11.0,fr FRA,CM,32-043,90,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,75.0,1.0,0.0,0.0,0.2,0.2,0.6,16.0,0.0,49.0,66.0,74.2,15.0,50.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,0,172
15,Wahbi Khazri,10.0,tn TUN,FW,32-360,90,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,29.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,14.0,21.0,66.7,1.0,24.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,0,172
0,15 Players,,,,,990,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,497.0,14.0,9.0,10.0,0.6,0.6,0.5,12.0,0.0,326.0,410.0,79.5,28.0,350.0,12.0,8.0,5.0,,,,,,,,,,,,,,,,,,,,,1,173
1,Abdoul Kader Bamba,12.0,fr FRA,LW,29-254,32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,20.0,60.0,2.0,18.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1,173
2,Alban Lafont,1.0,fr FRA,GK,25-011,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,43.0,74.4,0.0,31.0,0.0,0.0,0.0,4.0,1.0,3.0,75.0,0.2,6.0,17.0,35.3,33.0,3.0,36.4,35.2,10.0,50.0,41.5,11.0,0.0,0.0,2.0,23.3,1,173
3,Douglas,6.0,br BRA,"CM,DM",27-021,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,2.0,1.0,2.0,0.0,0.0,0.1,2.0,0.0,39.0,42.0,92.9,5.0,39.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,173
4,Florent Mollet,25.0,fr FRA,"RM,AM",32-076,77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.0,1.0,0.0,0.0,0.1,1.0,0.0,14.0,19.0,73.7,0.0,19.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,173
5,Jean-Charles Castelletto,21.0,cm CMR,"RB,CB",29-008,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,40.0,85.0,1.0,28.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,173
6,Jean-Kevin Duverne,2.0,ht HAI,LB,26-206,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,56.0,83.9,7.0,44.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,1,173
7,Kelvin Amian,98.0,fr FRA,RB,25-360,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,173
8,Matthis Abline,39.0,fr FRA,AM,20-312,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,40.0,0.0,6.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,173
9,Mostafa Mohamed,31.0,eg EGY,FW,26-067,90,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,33.0,5.0,0.0,1.0,0.3,0.3,0.0,0.0,0.0,13.0,17.0,76.5,2.0,22.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,173
10,Moussa Sissoko,17.0,fr FRA,FW,34-171,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,14.0,17.0,82.4,2.0,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,173
11,Nathan Zeze,44.0,fr FRA,CB,18-230,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,1.0,1.0,2.0,0.1,0.1,0.0,0.0,0.0,35.0,38.0,92.1,0.0,37.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,173
12,Nicolas Pallois,4.0,fr FRA,CB,36-137,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,42.0,76.2,1.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,173
13,Pedro Chirivella,5.0,es ESP,"CM,DM",26-256,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,40.0,50.0,80.0,6.0,39.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,173
14,Stredair Appuah,23.0,fr FRA,RW,19-221,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,173
0,15 Players,,,,,990,1.0,1.0,0.0,0.0,12.0,4.0,2.0,0.0,635.0,8.0,7.0,6.0,1.6,1.6,1.5,21.0,2.0,469.0,555.0,84.5,41.0,495.0,22.0,14.0,10.0,,,,,,,,,,,,,,,,,,,,,0,173
1,Andy Diouf,18.0,fr FRA,CM,20-262,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,3.0,0.0,0.0,0.0,0.0,0.1,4.0,0.0,46.0,51.0,90.2,6.0,45.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,0,173
2,Angelo Fulgini,11.0,fr FRA,AM,27-167,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,0.0,4.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0,173
3,Brice Samba,30.0,fr FRA,GK,29-284,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,48.0,75.0,0.0,36.0,0.0,0.0,0.0,2.0,0.0,2.0,100.0,0.5,9.0,19.0,47.4,40.0,4.0,40.0,35.3,8.0,37.5,32.4,11.0,3.0,27.3,0.0,5.0,0,173
4,David Costa,10.0,pt POR,AM,23-029,77,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,41.0,0.0,1.0,2.0,0.6,0.6,0.1,4.0,0.0,23.0,29.0,79.3,3.0,33.0,6.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,0,173
5,Elye Wahi,9.0,fr FRA,FW,21-032,78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.6,0.6,0.1,4.0,0.0,9.0,13.0,69.2,1.0,13.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,173
6,Facundo Medina,14.0,ar ARG,CB,24-251,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,1.0,65.0,69.0,94.2,3.0,63.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,173
7,Florian Sotoca,7.0,fr FRA,FW,33-101,90,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,63.0,0.0,1.0,2.0,0.3,0.3,0.8,4.0,0.0,38.0,51.0,74.5,4.0,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,173
8,Jhoanner Chávez,13.0,ec ECU,WB,21-284,85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,1.0,0.0,0.1,0.1,0.1,3.0,0.0,28.0,33.0,84.8,4.0,26.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,173
9,Kevin Danso,4.0,at AUT,CB,25-137,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,58.0,64.0,90.6,6.0,52.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,173
10,Massadio Haïdara,21.0,ml MLI,WB,31-063,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,173
11,Neil El Aynaoui,23.0,fr FRA,CM,22-216,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,48.0,93.8,3.0,47.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0,173
12,Przemysław Frankowski,29.0,pl POL,WB,28-297,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,63.0,74.6,7.0,48.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,173
13,Ruben Aguilar,2.0,fr FRA,CB,30-283,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,76.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,68.0,86.8,4.0,63.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,173
14,Salis Abdul Samed,6.0,gh GHA,CM,23-314,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,173
0,14 Players,,,,,990,1.0,1.0,0.0,0.0,17.0,5.0,3.0,0.0,769.0,25.0,18.0,11.0,1.4,1.4,0.9,29.0,2.0,514.0,650.0,79.1,65.0,546.0,19.0,19.0,8.0,,,,,,,,,,,,,,,,,,,,,1,174
1,Aleksandr Golovin,17.0,ru RUS,CM,27-250,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,3.0,2.0,4.0,0.0,0.0,0.1,7.0,1.0,55.0,75.0,73.3,11.0,60.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,1,174
2,Eliesse Ben Seghir,7.0,ma MAR,FW,18-353,56,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,18.0,22.0,81.8,2.0,23.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,174
3,Ismail Jakobs,14.0,sn SEN,WB,24-171,86,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,59.0,3.0,0.0,1.0,0.1,0.1,0.0,3.0,0.0,32.0,45.0,71.1,3.0,35.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,174
4,Kassoum Ouattara,20.0,fr FRA,WB,19-113,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,7.0,7.0,100.0,0.0,4.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,174
5,Krépin Diatta,27.0,sn SEN,FW,24-344,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,13.0,69.2,3.0,12.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1,174
6,Maghnes Akliouche,21.0,fr FRA,CM,21-344,70,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,58.0,2.0,1.0,1.0,0.5,0.5,0.4,4.0,1.0,31.0,40.0,77.5,3.0,39.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1,174
7,Mohammed Salisu,22.0,gh GHA,CB,24-293,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,79.0,91.0,86.8,16.0,74.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,174
8,Philipp Köhn,16.0,ch SUI,GK,25-308,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,87.5,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,3.0,0.0,19.0,5.0,10.5,25.1,5.0,20.0,26.4,12.0,3.0,25.0,1.0,11.1,1,174
9,Soungoutou Magassa,88.0,fr FRA,CB,20-119,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83.0,3.0,2.0,2.0,0.0,0.0,0.1,2.0,0.0,64.0,74.0,86.5,8.0,59.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1,174
10,Takumi Minamino,18.0,jp JPN,CM,29-019,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,73.3,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,174
11,Thilo Kehrer,5.0,de GER,CB,27-136,90,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,98.0,2.0,6.0,0.0,0.1,0.1,0.0,1.0,0.0,78.0,84.0,92.9,5.0,71.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,174
12,Vanderson,2.0,br BRA,WB,22-228,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,2.0,5.0,1.0,0.0,0.0,0.1,3.0,0.0,48.0,73.0,65.8,5.0,63.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,1,174
13,Wissam Ben Yedder,10.0,fr FRA,FW,33-176,90,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,37.0,0.0,0.0,0.0,0.4,0.4,0.1,2.0,0.0,17.0,27.0,63.0,6.0,27.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,1,174
0,16 Players,,,,,990,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,553.0,14.0,14.0,16.0,0.1,0.1,0.1,6.0,0.0,289.0,419.0,69.0,29.0,328.0,11.0,34.0,10.0,,,,,,,,,,,,,,,,,,,,,0,174
1,André Ayew,28.0,gh GHA,"FW,CM",34-049,30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0,10.0,80.0,2.0,5.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,174
2,Antoine Joujou,21.0,fr FRA,LW,20-329,60,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,33.0,2.0,1.0,2.0,0.1,0.1,0.0,1.0,0.0,13.0,18.0,72.2,0.0,23.0,4.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,0,174
3,Arouna Sangante,93.0,sn SEN,RB,21-298,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,37.0,48.0,77.1,4.0,32.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,174
4,Arthur Desmas,30.0,fr FRA,GK,29-303,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,31.0,45.2,0.0,21.0,0.0,0.0,0.0,5.0,1.0,4.0,80.0,1.9,5.0,21.0,23.8,26.0,2.0,69.2,43.8,5.0,60.0,41.2,22.0,1.0,4.5,0.0,10.5,0,174
5,Christopher Operi,27.0,ci CIV,LB,26-281,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,40.0,63.0,63.5,4.0,40.0,0.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,0,174
6,Daler Kuzyaev,14.0,ru RUS,CM,31-020,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,44.0,75.0,3.0,41.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0,174
7,Emmanuel Sabbi,11.0,us USA,"FW,LW",26-042,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,42.9,1.0,12.0,3.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,0,174
8,Etienne Youte Kinkoue,6.0,fr FRA,CB,22-021,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,34.0,64.7,1.0,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,174
9,Gautier Lloris,4.0,fr FRA,CB,28-201,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,36.0,72.2,2.0,22.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,174
10,Josué Casimir,23.0,fr FRA,"RW,RB",22-133,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,42.0,64.3,1.0,36.0,4.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,0,174
11,Loïc Nego,7.0,hu HUN,RM,33-020,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,174
12,Oualid El Hajjam,17.0,ma MAR,CB,32-350,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,174
13,Rassoul Ndiaye,19.0,sn SEN,RM,22-055,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,32.0,84.4,2.0,31.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,0,174
14,Samuel Grandsir,29.0,fr FRA,"LM,LW",27-174,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,174
15,Steve Ngoura,13.0,fr FRA,"FW,CM",18-347,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,174
0,16 Players,,,,,990,2.0,2.0,0.0,0.0,17.0,4.0,2.0,0.0,690.0,27.0,4.0,15.0,2.8,2.8,2.3,32.0,4.0,460.0,564.0,81.6,43.0,495.0,19.0,29.0,13.0,,,,,,,,,,,,,,,,,,,,,1,175
1,Adama Bojang,27.0,gm GAM,FW,19-252,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,175
2,Amadou Koné,72.0,ml MLI,CM,18-266,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,69.2,2.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,175
3,Amir Richardson,8.0,ma MAR,RM,22-011,62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,1.0,0.0,2.0,0.1,0.1,0.0,0.0,0.0,19.0,22.0,86.4,3.0,26.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,175
4,Benjamin Stambouli,26.0,fr FRA,CM,33-175,74,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,32.0,59.4,2.0,20.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,175
5,Emmanuel Agbadou,24.0,ci CIV,"RB,CB",26-232,90,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,78.0,3.0,2.0,0.0,0.4,0.4,0.7,3.0,0.0,63.0,67.0,94.0,5.0,56.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1,175
6,Joseph Okumu,2.0,ke KEN,CB,26-254,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,104.0,4.0,0.0,2.0,0.1,0.1,0.0,2.0,0.0,74.0,89.0,83.1,10.0,80.0,3.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,1,175
7,Marshall Munetsi,15.0,zw ZIM,FW,27-227,75,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,9.0,16.0,56.3,1.0,11.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,175
8,Mohammed Daramy,9.0,dk DEN,LW,22-028,90,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,47.0,1.0,0.0,0.0,0.8,0.8,0.1,5.0,0.0,23.0,29.0,79.3,3.0,35.0,5.0,9.0,3.0,,,,,,,,,,,,,,,,,,,,,1,175
9,Reda Khadra,14.0,de GER,RW,22-215,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0,1.0,0.0,0.0,1.1,5.0,2.0,27.0,37.0,73.0,1.0,38.0,2.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,,1,175
10,Sergio Akieme,18.0,es ESP,LB,26-050,45,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,23.0,1.0,0.0,0.0,1.0,1.0,0.2,5.0,0.0,16.0,17.0,94.1,2.0,17.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,1,175
11,Teddy Teuma,10.0,mt MLT,"LM,RM",30-127,90,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,99.0,3.0,0.0,3.0,0.1,0.1,0.2,9.0,2.0,65.0,87.0,74.7,4.0,70.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1,175
12,Therence Koudou,45.0,fr FRA,"RM,RB",19-053,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,16.0,75.0,2.0,14.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,175
13,Thibault De Smet,25.0,be BEL,LB,25-244,45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,80.0,3.0,18.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,175
14,Yaya Kader Fofana,71.0,ml MLI,LM,19-237,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,80.0,0.0,6.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,175
