index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,home,game_id
3,Florian Thauvin,26.0,fr FRA,FW,31-017,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,1.0,0.0,2.0,0.1,0.1,0.0,1.0,0.0,12.0,17.0,70.6,2.0,19.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,235
4,Isaac Success,7.0,ng NGA,FW,28-036,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,235
5,Jordan Zemura,33.0,zw ZIM,WB,24-090,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,9.0,66.7,0.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,235
6,João Ferreira,13.0,pt POR,WB,22-327,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,11.0,90.9,3.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,235
7,Kingsley Ehizibue,19.0,nl NED,WB,28-263,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,42.9,0.0,7.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,0,235
8,Lautaro Gianetti,30.0,ar ARG,CB,30-091,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,2.0,1.0,0.0,0.3,0.3,0.0,0.0,0.0,15.0,18.0,83.3,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,235
9,Lazar Samardzic,24.0,rs SRB,DM,21-353,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.2,5.0,0.0,20.0,24.0,83.3,0.0,18.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0,235
10,Lorenzo Lucca,17.0,it ITA,FW,23-155,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,9.0,18.0,50.0,1.0,14.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,235
11,Maduka Okoye,40.0,ng NGA,GK,24-168,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,26.0,57.7,0.0,10.0,0.0,0.0,0.0,6.0,0.0,6.0,100.0,1.0,8.0,19.0,42.1,13.0,2.0,69.2,47.2,13.0,76.9,48.3,24.0,0.0,0.0,1.0,10.0,0,235
12,Nehuén Pérez,18.0,ar ARG,CB,23-233,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,2.0,1.0,2.0,0.1,0.1,0.0,0.0,0.0,25.0,31.0,80.6,1.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,235
13,Sandi Lovrić,4.0,si SVN,DM,25-321,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,1.0,1.0,1.0,0.1,0.1,0.0,0.0,0.0,9.0,18.0,50.0,0.0,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,235
14,Thomas Kristensen,31.0,dk DEN,CB,22-026,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,0.1,0.1,0.0,2.0,1.0,23.0,33.0,69.7,1.0,24.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0,235
0,16 Players,,,,,990.0,2.0,2.0,0.0,0.0,18.0,7.0,2.0,0.0,690.0,17.0,2.0,8.0,2.1,2.1,2.1,32.0,4.0,489.0,583.0,83.9,29.0,327.0,18.0,15.0,10.0,,,,,,,,,,,,,,,,,,,,,1,236
1,Alexis Saelemaekers,56.0,be BEL,LM,24-232,78.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,58.0,2.0,0.0,0.0,0.1,0.1,0.1,6.0,1.0,35.0,46.0,76.1,2.0,28.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,1,236
2,Charalambos Lykogiannis,22.0,gr GRE,LM,30-115,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,2.0,3.0,4.0,75.0,0.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,236
3,Dan Ndoye,11.0,ch SUI,RM,23-112,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,70.0,0.0,9.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1,236
4,Federico Ravaglia,34.0,it ITA,GK,24-095,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,58.0,79.3,0.0,39.0,0.0,1.0,1.0,3.0,0.0,3.0,100.0,0.4,3.0,14.0,21.4,52.0,6.0,17.3,26.1,6.0,83.3,54.5,13.0,1.0,7.7,0.0,8.0,1,236
5,Giovanni Fabbian,80.0,it ITA,CM,21-031,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,4.0,6.0,66.7,1.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,236
6,Jens Odgaard,21.0,dk DEN,FW,24-320,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0,2.0,100.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,236
7,Jhon Lucumí,26.0,co COL,CB,25-233,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,2.0,0.0,2.0,0.0,0.0,0.1,1.0,0.0,58.0,61.0,95.1,2.0,40.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,236
8,Joshua Zirkzee,9.0,nl NED,FW,22-268,87.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,53.0,1.0,0.0,1.0,0.6,0.6,0.1,6.0,0.0,29.0,39.0,74.4,5.0,31.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,1,236
9,Lewis Ferguson,19.0,sct SCO,CM,24-174,90.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,66.0,1.0,0.0,0.0,0.3,0.3,0.5,5.0,1.0,52.0,58.0,89.7,4.0,32.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,236
10,Michel Aebischer,20.0,ch SUI,CM,27-039,69.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,1.0,0.0,1.0,0.0,0.0,0.2,2.0,0.0,26.0,27.0,96.3,4.0,14.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,236
11,Remo Freuler,8.0,ch SUI,DM,31-305,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,47.0,53.0,88.7,3.0,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,236
12,Riccardo Calafiori,33.0,it ITA,LB,21-271,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,236
13,Riccardo Orsolini,7.0,it ITA,RM,27-021,78.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,31.0,1.0,0.0,0.0,0.3,0.3,0.4,3.0,0.0,19.0,25.0,76.0,1.0,16.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,236
14,Sam Beukema,31.0,nl NED,CB,25-089,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,1.0,1.0,1.0,0.2,0.2,0.0,1.0,0.0,52.0,55.0,94.5,3.0,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,236
15,Stefan Posch,3.0,at AUT,RB,26-276,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,89.0,4.0,0.0,1.0,0.0,0.0,0.1,3.0,0.0,55.0,74.0,74.3,3.0,42.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,236
0,15 Players,,,,,990.0,0.0,0.0,0.0,0.0,12.0,3.0,3.0,0.0,526.0,11.0,8.0,16.0,0.9,0.9,0.7,21.0,0.0,335.0,433.0,77.4,41.0,338.0,12.0,9.0,3.0,,,,,,,,,,,,,,,,,,,,,0,236
1,Alfred Duncan,32.0,gh GHA,DM,30-341,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,57.1,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,236
2,Andrea Belotti,20.0,it ITA,FW,30-056,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,18.0,27.0,66.7,3.0,22.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,236
3,Arthur Melo,6.0,br BRA,DM,27-186,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,48.0,54.0,88.9,3.0,44.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,236
4,Cristiano Biraghi,3.0,it ITA,LB,31-166,90.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,57.0,2.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,36.0,49.0,73.5,2.0,23.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,236
5,Giacomo Bonaventura,5.0,it ITA,AM,34-176,55.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,11.0,15.0,73.3,2.0,14.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,236
6,Jonathan Ikone,11.0,fr FRA,RW,25-288,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,42.0,2.0,0.0,2.0,0.2,0.2,0.2,6.0,0.0,25.0,33.0,75.8,5.0,31.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,236
7,Luca Ranieri,16.0,it ITA,CB,24-297,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,56.0,80.4,12.0,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,236
8,Lucas Beltrán,9.0,ar ARG,AM,22-322,35.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,18.0,0.0,0.0,1.0,0.1,0.1,0.2,2.0,0.0,6.0,10.0,60.0,2.0,13.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,236
9,M'Bala Nzola,18.0,ao ANG,LW,27-180,20.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.3,0.3,0.0,1.0,0.0,5.0,6.0,83.3,1.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,236
10,Maxime Lopez,8.0,fr FRA,DM,26-072,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,0.0,7.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,236
11,Michael Kayode,33.0,it ITA,RB,19-219,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,3.0,2.0,5.0,0.0,0.0,0.1,2.0,0.0,28.0,34.0,82.4,2.0,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,236
12,Nicolás González,10.0,ar ARG,LW,25-314,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,12.0,18.0,66.7,0.0,17.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0,236
13,Nikola Milenković,4.0,rs SRB,CB,26-125,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,46.0,76.1,5.0,33.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,236
14,Pietro Terracciano,1.0,it ITA,GK,33-343,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,81.1,0.0,26.0,0.0,0.0,0.0,7.0,2.0,5.0,71.4,1.9,5.0,11.0,45.5,29.0,5.0,27.6,30.1,8.0,37.5,35.6,7.0,0.0,0.0,2.0,15.0,0,236
0,16 Players,,,,,990.0,2.0,1.0,0.0,0.0,12.0,4.0,1.0,0.0,652.0,13.0,7.0,6.0,1.2,1.2,1.1,19.0,2.0,441.0,553.0,79.7,37.0,398.0,16.0,20.0,9.0,,,,,,,,,,,,,,,,,,,,,1,237
1,Adam Masina,5.0,ma MAR,CB,30-045,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,55.0,68.0,80.9,4.0,44.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,237
2,Antonio Sanabria,9.0,py PAR,FW,27-349,29.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,8.0,9.0,88.9,1.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,237
3,David Okereke,21.0,ng NGA,FW,26-171,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,237
4,Duván Zapata,91.0,co COL,FW,32-321,87.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,32.0,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,10.0,23.0,43.5,2.0,13.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1,237
5,Gvidas Gineitis,66.0,lt LTU,CM,19-307,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,237
6,Ivan Ilić,8.0,rs SRB,CM,22-336,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,2.0,0.0,0.0,0.0,0.7,5.0,0.0,45.0,53.0,84.9,2.0,36.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,1,237
7,Karol Linetty,77.0,pl POL,CM,29-014,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,86.4,2.0,12.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,237
8,Koffi Djidji,26.0,ci CIV,CB,31-078,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,70.0,88.6,5.0,47.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,237
9,Matteo Lovato,6.0,it ITA,CB,24-002,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,46.0,82.6,1.0,25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,237
10,Mërgim Vojvoda,27.0,xk KVX,WB,29-015,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,10.0,11.0,90.9,4.0,10.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,237
11,Nikola Vlašić,16.0,hr CRO,AM,26-135,61.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,31.0,77.4,3.0,23.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,237
12,Pietro Pellegri,11.0,it ITA,FW,22-336,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,45.5,0.0,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,237
13,Raoul Bellanova,19.0,it ITA,WB,23-275,90.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,68.0,2.0,0.0,0.0,0.3,0.3,0.0,3.0,0.0,41.0,53.0,77.4,5.0,45.0,4.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,1,237
14,Samuele Ricci,28.0,it ITA,"CM,AM",22-179,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,48.0,53.0,90.6,4.0,43.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,1,237
15,Valentino Lazaro,20.0,at AUT,WB,27-329,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.2,4.0,0.0,38.0,47.0,80.9,4.0,34.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,1,237
0,16 Players,,,,,969.0,0.0,0.0,0.0,0.0,8.0,3.0,4.0,1.0,477.0,15.0,7.0,7.0,0.5,0.5,0.3,9.0,0.0,273.0,378.0,72.2,16.0,263.0,10.0,13.0,6.0,,,,,,,,,,,,,,,,,,,,,0,237
1,Ahmed Touba,59.0,dz ALG,CB,25-341,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,66.7,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,237
2,Alexis Blin,29.0,fr FRA,CM,27-153,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,25.0,88.0,0.0,17.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,237
3,Antonino Gallo,25.0,it ITA,LB,24-042,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,100.0,1.0,5.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,237
4,Federico Baschirotto,6.0,it ITA,CB,27-149,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,36.0,66.7,0.0,21.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,237
5,Hamza Rafia,8.0,tn TUN,LM,24-320,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,26.0,80.8,3.0,25.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0,237
6,Marin Pongračić,5.0,hr CRO,CB,26-158,69.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,37.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,81.5,0.0,15.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,237
7,Mohamed Kaba,77.0,fr FRA,"RM,CM",22-112,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,5.0,7.0,71.4,1.0,7.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0,237
8,Nicola Sansone,11.0,it ITA,"LW,LM",32-159,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,69.2,0.0,10.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,237
9,Nikola Krstović,9.0,me MNE,FW,23-317,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,237
10,Patrick Dorgu,13.0,dk DEN,LB,19-113,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,40.0,72.5,1.0,26.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0,237
11,Pontus Almqvist,7.0,se SWE,RW,24-221,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,13.0,19.0,68.4,2.0,21.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,0,237
12,Remi Oudin,10.0,fr FRA,LW,27-090,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0,1.0,0.0,0.0,0.2,3.0,0.0,22.0,38.0,57.9,3.0,19.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,237
13,Roberto Piccoli,91.0,it ITA,FW,23-020,78.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,0.2,0.2,0.0,1.0,0.0,10.0,14.0,71.4,0.0,15.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,237
14,Valentin Gendrey,17.0,fr FRA,RB,23-240,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,3.0,0.0,0.0,0.0,0.1,1.0,0.0,29.0,38.0,76.3,3.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,237
15,Wladimiro Falcone,30.0,it ITA,GK,28-310,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,32.0,59.4,0.0,22.0,0.0,0.0,0.0,4.0,2.0,2.0,50.0,0.8,9.0,22.0,40.9,26.0,1.0,65.4,40.9,6.0,83.3,54.5,17.0,1.0,5.9,1.0,11.3,0,237
0,16 Players,,,,,990.0,4.0,2.0,0.0,0.0,26.0,10.0,0.0,0.0,780.0,14.0,7.0,7.0,4.0,4.0,2.1,49.0,7.0,618.0,704.0,87.8,76.0,512.0,18.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,1,238
1,Alessandro Bastoni,95.0,it ITA,CB,24-309,76.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,94.0,1.0,0.0,1.0,0.2,0.2,0.9,4.0,0.0,75.0,89.0,84.3,9.0,75.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,238
2,Alexis Sánchez,70.0,cl CHI,FW,35-059,31.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.2,0.2,0.0,2.0,1.0,5.0,7.0,71.4,1.0,5.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,238
3,Benjamin Pavard,28.0,fr FRA,CB,27-325,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103.0,2.0,1.0,0.0,0.1,0.1,0.1,5.0,0.0,95.0,99.0,96.0,19.0,78.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,238
4,Carlos Augusto,30.0,br BRA,"WB,CB",25-040,90.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2.0,0.0,0.0,0.0,0.0,0.4,6.0,3.0,49.0,53.0,92.5,4.0,38.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1,238
5,Davy Klaassen,14.0,nl NED,CM,30-360,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,11.0,11.0,100.0,2.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,238
6,Denzel Dumfries,2.0,nl NED,WB,27-304,90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,69.0,1.0,0.0,0.0,0.4,0.4,0.2,4.0,0.0,54.0,64.0,84.4,3.0,46.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,238
7,Hakan Çalhanoğlu,20.0,tr TUR,CM,30-008,65.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,92.0,1.0,1.0,0.0,0.1,0.1,0.5,12.0,0.0,75.0,86.0,87.2,9.0,51.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,238
8,Henrikh Mkhitaryan,22.0,am ARM,CM,35-026,59.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,60.0,1.0,1.0,0.0,0.1,0.1,0.0,6.0,1.0,49.0,53.0,92.5,10.0,39.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,238
9,Kristjan Asllani,21.0,al ALB,CM,21-344,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,84.6,2.0,18.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,238
10,Lautaro Martínez,10.0,ar ARG,FW,26-178,59.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,0.2,0.2,0.0,3.0,1.0,25.0,28.0,89.3,3.0,28.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,238
11,Marcus Thuram,9.0,fr FRA,FW,26-194,59.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,13.0,0.0,0.0,1.0,1.3,1.3,0.0,0.0,0.0,4.0,5.0,80.0,0.0,7.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,238
