Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,season,game_id
29.0,Fri,2023-03-31,21:00,Marseille,Montpellier,1.3,0.9,1–1,2022-2023,278
29.0,Sat,2023-04-01,17:00,Auxerre,Troyes,1.1,1.5,1–0,2022-2023,279
29.0,Sat,2023-04-01,21:00,Rennes,Lens,1.0,1.5,0–1,2022-2023,280
29.0,Sun,2023-04-02,13:00,Lille,Lorient,2.0,0.2,3–1,2022-2023,281
29.0,Sun,2023-04-02,15:00,Brest,Toulouse,1.7,1.2,3–1,2022-2023,282
29.0,Sun,2023-04-02,15:00,Angers,Nice,0.9,1.5,1–1,2022-2023,283
29.0,Sun,2023-04-02,15:00,Clermont Foot,Ajaccio,2.4,0.4,2–1,2022-2023,284
29.0,Sun,2023-04-02,15:00,Nantes,Reims,1.3,2.2,0–3,2022-2023,285
29.0,Sun,2023-04-02,17:05,Monaco,Strasbourg,1.4,1.5,4–3,2022-2023,286
29.0,Sun,2023-04-02,20:45,Paris S-G,Lyon,1.1,1.6,0–1,2022-2023,287
30.0,Fri,2023-04-07,21:00,Lens,Strasbourg,1.0,0.8,2–1,2022-2023,288
30.0,Sat,2023-04-08,17:00,Angers,Lille,1.0,1.4,1–0,2022-2023,289
30.0,Sat,2023-04-08,21:00,Nice,Paris S-G,1.5,1.2,0–2,2022-2023,290
30.0,Sun,2023-04-09,13:00,Lyon,Rennes,1.1,1.1,3–1,2022-2023,291
30.0,Sun,2023-04-09,15:00,Montpellier,Toulouse,1.9,2.1,1–2,2022-2023,292
30.0,Sun,2023-04-09,15:00,Ajaccio,Auxerre,1.1,0.8,0–3,2022-2023,293
30.0,Sun,2023-04-09,15:00,Reims,Brest,3.4,1.4,1–1,2022-2023,294
30.0,Sun,2023-04-09,15:00,Troyes,Clermont Foot,0.4,1.3,0–2,2022-2023,295
30.0,Sun,2023-04-09,17:05,Nantes,Monaco,1.1,1.3,2–2,2022-2023,296
30.0,Sun,2023-04-09,20:45,Lorient,Marseille,0.4,0.9,0–0,2022-2023,297
31.0,Fri,2023-04-14,21:00,Toulouse,Lyon,1.2,2.3,1–2,2022-2023,298
31.0,Sat,2023-04-15,17:00,Rennes,Reims,2.9,0.4,3–0,2022-2023,299
31.0,Sat,2023-04-15,21:00,Paris S-G,Lens,1.2,1.8,3–1,2022-2023,300
31.0,Sun,2023-04-16,13:00,Lille,Montpellier,2.1,0.4,2–1,2022-2023,301
31.0,Sun,2023-04-16,15:00,Auxerre,Nantes,2.6,0.9,2–1,2022-2023,302
31.0,Sun,2023-04-16,15:00,Strasbourg,Ajaccio,1.6,0.4,3–1,2022-2023,303
31.0,Sun,2023-04-16,15:00,Brest,Nice,1.3,0.8,1–0,2022-2023,304
31.0,Sun,2023-04-16,15:00,Clermont Foot,Angers,2.1,0.3,2–1,2022-2023,305
31.0,Sun,2023-04-16,17:05,Monaco,Lorient,1.9,1.1,3–1,2022-2023,306
31.0,Sun,2023-04-16,20:45,Marseille,Troyes,3.7,0.4,3–1,2022-2023,307
32.0,Fri,2023-04-21,21:00,Angers,Paris S-G,1.8,1.6,1–2,2022-2023,308
32.0,Sat,2023-04-22,17:00,Auxerre,Lille,1.5,2.2,1–1,2022-2023,309
32.0,Sat,2023-04-22,21:00,Lens,Monaco,2.3,1.6,3–0,2022-2023,310
32.0,Sun,2023-04-23,13:00,Reims,Strasbourg,1.4,0.8,0–2,2022-2023,311
32.0,Sun,2023-04-23,15:00,Nantes,Troyes,1.7,1.8,2–2,2022-2023,312
32.0,Sun,2023-04-23,15:00,Nice,Clermont Foot,1.3,1.0,1–2,2022-2023,313
32.0,Sun,2023-04-23,15:00,Ajaccio,Brest,0.3,0.6,0–0,2022-2023,314
32.0,Sun,2023-04-23,15:00,Lorient,Toulouse,0.6,1.1,0–1,2022-2023,315
32.0,Sun,2023-04-23,17:05,Montpellier,Rennes,0.9,1.1,1–0,2022-2023,316
32.0,Sun,2023-04-23,20:45,Lyon,Marseille,1.0,2.0,1–2,2022-2023,317
33.0,Fri,2023-04-28,21:00,Strasbourg,Lyon,1.3,0.8,1–2,2022-2023,318
33.0,Sat,2023-04-29,17:00,Lille,Ajaccio,1.6,0.5,3–0,2022-2023,319
33.0,Sun,2023-04-30,13:00,Monaco,Montpellier,1.1,1.9,0–4,2022-2023,320
33.0,Sun,2023-04-30,15:00,Troyes,Nice,0.7,3.3,0–1,2022-2023,321
33.0,Sun,2023-04-30,15:00,Clermont Foot,Reims,1.6,0.8,1–0,2022-2023,322
33.0,Sun,2023-04-30,15:00,Rennes,Angers,2.1,1.0,4–2,2022-2023,323
33.0,Sun,2023-04-30,17:05,Paris S-G,Lorient,1.8,2.9,1–3,2022-2023,324
33.0,Sun,2023-04-30,20:45,Marseille,Auxerre,2.6,0.5,2–1,2022-2023,325
33.0,Tue,2023-05-02,21:00,Toulouse,Lens,0.6,1.2,0–1,2022-2023,326
33.0,Wed,2023-05-03,21:00,Brest,Nantes,0.6,1.0,2–0,2022-2023,327
34.0,Sat,2023-05-06,17:00,Nice,Rennes,1.6,1.3,2–1,2022-2023,328
34.0,Sat,2023-05-06,19:00,Reims,Lille,2.0,1.7,1–0,2022-2023,329
34.0,Sat,2023-05-06,21:00,Lens,Marseille,0.7,1.3,2–1,2022-2023,330
34.0,Sun,2023-05-07,13:00,Angers,Monaco,1.0,2.1,1–2,2022-2023,331
34.0,Sun,2023-05-07,15:00,Ajaccio,Toulouse,0.3,1.7,0–0,2022-2023,332
34.0,Sun,2023-05-07,15:00,Lorient,Brest,1.0,1.5,2–1,2022-2023,333
34.0,Sun,2023-05-07,15:00,Nantes,Strasbourg,0.8,2.2,0–2,2022-2023,334
34.0,Sun,2023-05-07,15:00,Auxerre,Clermont Foot,1.2,1.5,1–1,2022-2023,335
34.0,Sun,2023-05-07,17:05,Lyon,Montpellier,2.9,1.8,5–4,2022-2023,336
34.0,Sun,2023-05-07,20:45,Troyes,Paris S-G,0.7,4.1,1–3,2022-2023,337
35.0,Fri,2023-05-12,21:00,Lens,Reims,1.5,1.7,2–1,2022-2023,338
35.0,Sat,2023-05-13,17:00,Strasbourg,Nice,2.0,0.5,2–0,2022-2023,339
35.0,Sat,2023-05-13,21:00,Paris S-G,Ajaccio,2.3,0.4,5–0,2022-2023,340
35.0,Sun,2023-05-14,13:00,Clermont Foot,Lyon,1.8,1.7,2–1,2022-2023,341
35.0,Sun,2023-05-14,15:00,Montpellier,Lorient,1.6,0.6,1–1,2022-2023,342
35.0,Sun,2023-05-14,15:00,Toulouse,Nantes,1.3,1.0,0–0,2022-2023,343
35.0,Sun,2023-05-14,15:00,Brest,Auxerre,1.6,0.6,1–0,2022-2023,344
35.0,Sun,2023-05-14,15:00,Rennes,Troyes,3.9,0.4,4–0,2022-2023,345
35.0,Sun,2023-05-14,17:05,Monaco,Lille,0.7,0.9,0–0,2022-2023,346
35.0,Sun,2023-05-14,20:45,Marseille,Angers,2.7,0.3,3–1,2022-2023,347
36.0,Fri,2023-05-19,21:00,Lyon,Monaco,2.1,1.8,3–1,2022-2023,348
36.0,Sat,2023-05-20,17:00,Nantes,Montpellier,0.9,1.8,0–3,2022-2023,349
36.0,Sat,2023-05-20,21:00,Lille,Marseille,1.7,0.7,2–1,2022-2023,350
36.0,Sun,2023-05-21,13:00,Ajaccio,Rennes,0.1,1.3,0–5,2022-2023,351
36.0,Sun,2023-05-21,15:00,Brest,Clermont Foot,1.3,0.5,2–1,2022-2023,352
36.0,Sun,2023-05-21,15:00,Reims,Angers,1.5,1.2,2–2,2022-2023,353
36.0,Sun,2023-05-21,15:00,Nice,Toulouse,2.2,0.8,0–0,2022-2023,354
36.0,Sun,2023-05-21,15:00,Troyes,Strasbourg,0.6,1.6,1–1,2022-2023,355
36.0,Sun,2023-05-21,17:05,Lorient,Lens,1.3,1.9,1–3,2022-2023,356
36.0,Sun,2023-05-21,20:45,Auxerre,Paris S-G,0.9,2.1,1–2,2022-2023,357
37.0,Sat,2023-05-27,21:00,Lille,Nantes,2.1,1.0,2–1,2022-2023,358
37.0,Sat,2023-05-27,21:00,Rennes,Monaco,1.3,0.5,2–0,2022-2023,359
37.0,Sat,2023-05-27,21:00,Lyon,Reims,2.6,1.1,3–0,2022-2023,360
37.0,Sat,2023-05-27,21:00,Angers,Troyes,1.2,0.3,2–1,2022-2023,361
37.0,Sat,2023-05-27,21:00,Lens,Ajaccio,2.3,0.2,3–0,2022-2023,362
37.0,Sat,2023-05-27,21:00,Montpellier,Nice,2.3,3.4,2–3,2022-2023,363
37.0,Sat,2023-05-27,21:00,Clermont Foot,Lorient,1.4,1.1,2–0,2022-2023,364
37.0,Sat,2023-05-27,21:00,Strasbourg,Paris S-G,1.2,1.0,1–1,2022-2023,365
37.0,Sat,2023-05-27,21:00,Toulouse,Auxerre,0.8,0.9,1–1,2022-2023,366
37.0,Sat,2023-05-27,21:00,Marseille,Brest,1.1,1.0,1–2,2022-2023,367
38.0,Sat,2023-06-03,21:00,Paris S-G,Clermont Foot,2.2,3.1,2–3,2022-2023,368
38.0,Sat,2023-06-03,21:00,Monaco,Toulouse,2.2,2.6,1–2,2022-2023,369
38.0,Sat,2023-06-03,21:00,Ajaccio,Marseille,0.1,1.4,1–0,2022-2023,370
38.0,Sat,2023-06-03,21:00,Reims,Montpellier,1.5,2.3,1–3,2022-2023,371
38.0,Sat,2023-06-03,21:00,Nantes,Angers,1.1,0.3,1–0,2022-2023,372
38.0,Sat,2023-06-03,21:00,Nice,Lyon,2.3,1.8,3–1,2022-2023,373
38.0,Sat,2023-06-03,21:00,Troyes,Lille,0.4,1.4,1–1,2022-2023,374
38.0,Sat,2023-06-03,21:00,Auxerre,Lens,3.3,2.8,1–3,2022-2023,375
38.0,Sat,2023-06-03,21:00,Lorient,Strasbourg,0.5,1.0,2–1,2022-2023,376
38.0,Sat,2023-06-03,21:00,Brest,Rennes,1.5,1.9,1–2,2022-2023,377
